,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),GM per Emp,Sales Order per Emp,Sales Order Items per Emp,Sales Order Delivery per Emp,Non-Sales Order Delivery per Emp,Delivery Lines per Emp,Deliver Docs per Emp,RSO per Emp,Sales per Emp,High Sales Weight,Equal Sales and GM Weight,Equal Weights
PIFL201702,23,Tampa,PIFL,Pinellas,201702,40.0,40.0,40.0,10.0,40.0,20.0,20.0,20.0,40.0,33.5,33.0,32.0
PIFL201703,23,Tampa,PIFL,Pinellas,201703,40.0,40.0,40.0,20.0,40.0,20.0,20.0,20.0,40.0,34.0,34.0,33.0
PIFL201704,23,Tampa,PIFL,Pinellas,201704,40.0,40.0,40.0,10.0,20.0,10.0,20.0,20.0,40.0,31.5,30.0,29.0
PIFL201705,23,Tampa,PIFL,Pinellas,201705,40.0,40.0,40.0,10.0,40.0,10.0,20.0,20.0,40.0,32.5,32.0,31.0
PIFL201706,23,Tampa,PIFL,Pinellas,201706,40.0,40.0,40.0,10.0,40.0,10.0,10.0,20.0,40.0,31.5,31.5,30.0
PIFL201707,23,Tampa,PIFL,Pinellas,201707,40.0,40.0,40.0,10.0,40.0,10.0,20.0,20.0,40.0,32.5,32.0,31.0
PIFL201708,23,Tampa,PIFL,Pinellas,201708,40.0,40.0,40.0,10.0,10.0,10.0,10.0,30.0,40.0,30.5,29.0,27.5
PIFL201709,23,Tampa,PIFL,Pinellas,201709,40.0,40.0,40.0,10.0,20.0,10.0,10.0,30.0,40.0,31.0,30.0,28.5
PIFL201710,23,Tampa,PIFL,Pinellas,201710,40.0,40.0,40.0,10.0,10.0,10.0,10.0,20.0,40.0,30.0,28.5,27.0
PIFL201711,23,Tampa,PIFL,Pinellas,201711,40.0,40.0,40.0,10.0,10.0,10.0,10.0,30.0,40.0,30.5,29.0,27.5
PIFL201712,23,Tampa,PIFL,Pinellas,201712,40.0,40.0,40.0,10.0,20.0,10.0,10.0,20.0,40.0,30.5,29.5,28.0
PIFL201801,23,Tampa,PIFL,Pinellas,201801,40.0,40.0,40.0,10.0,10.0,10.0,10.0,30.0,40.0,30.5,29.0,27.5
PIFL201802,23,Tampa,PIFL,Pinellas,201802,40.0,40.0,40.0,10.0,10.0,10.0,10.0,30.0,40.0,30.5,29.0,27.5
PIFL201803,23,Tampa,PIFL,Pinellas,201803,40.0,40.0,40.0,10.0,20.0,10.0,10.0,20.0,40.0,30.5,29.5,28.0
PIFL201804,23,Tampa,PIFL,Pinellas,201804,40.0,40.0,40.0,10.0,30.0,10.0,10.0,20.0,40.0,31.0,30.5,29.0
PIFL201805,23,Tampa,PIFL,Pinellas,201805,40.0,40.0,40.0,10.0,30.0,10.0,10.0,20.0,40.0,31.0,30.5,29.0
PIFL201806,23,Tampa,PIFL,Pinellas,201806,40.0,40.0,40.0,10.0,10.0,10.0,10.0,20.0,40.0,30.0,28.5,27.0
PIFL201807,23,Tampa,PIFL,Pinellas,201807,40.0,40.0,40.0,10.0,10.0,10.0,10.0,20.0,40.0,30.0,28.5,27.0
PIFL201808,23,Tampa,PIFL,Pinellas,201808,40.0,40.0,40.0,10.0,30.0,10.0,10.0,20.0,40.0,31.0,30.5,29.0
PIFL201809,23,Tampa,PIFL,Pinellas,201809,40.0,40.0,40.0,10.0,10.0,10.0,10.0,20.0,40.0,30.0,28.5,27.0
PIFL201810,23,Tampa,PIFL,Pinellas,201810,40.0,40.0,40.0,10.0,20.0,10.0,10.0,20.0,40.0,30.5,29.5,28.0
PIFL201811,23,Tampa,PIFL,Pinellas,201811,40.0,40.0,40.0,10.0,20.0,10.0,10.0,30.0,40.0,31.0,30.0,28.5
PIFL201812,23,Tampa,PIFL,Pinellas,201812,40.0,40.0,40.0,10.0,30.0,10.0,10.0,20.0,40.0,31.0,30.5,29.0
PIFL201901,23,Tampa,PIFL,Pinellas,201901,40.0,40.0,40.0,10.0,30.0,10.0,10.0,20.0,40.0,31.0,30.5,29.0
PIFL201902,23,Tampa,PIFL,Pinellas,201902,40.0,40.0,40.0,10.0,20.0,10.0,10.0,30.0,40.0,31.0,30.0,28.5
PIFL201903,23,Tampa,PIFL,Pinellas,201903,40.0,40.0,40.0,10.0,20.0,10.0,10.0,20.0,40.0,30.5,29.5,28.0
SAFL201701,23,Tampa,SAFL,Sarasota,201701,30.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,30.0,29.0,28.5,30.0
SAFL201702,23,Tampa,SAFL,Sarasota,201702,40.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,40.0,34.5,33.5,33.0
SAFL201703,23,Tampa,SAFL,Sarasota,201703,30.0,40.0,40.0,20.0,40.0,20.0,30.0,20.0,30.0,29.5,29.5,31.0
SAFL201704,23,Tampa,SAFL,Sarasota,201704,30.0,40.0,40.0,20.0,30.0,20.0,20.0,20.0,30.0,28.0,28.0,29.0
SAFL201705,23,Tampa,SAFL,Sarasota,201705,30.0,40.0,40.0,20.0,30.0,20.0,20.0,20.0,30.0,28.0,28.0,29.0
SAFL201706,23,Tampa,SAFL,Sarasota,201706,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
SAFL201707,23,Tampa,SAFL,Sarasota,201707,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
SAFL201708,23,Tampa,SAFL,Sarasota,201708,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
SAFL201709,23,Tampa,SAFL,Sarasota,201709,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
SAFL201710,23,Tampa,SAFL,Sarasota,201710,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
SAFL201711,23,Tampa,SAFL,Sarasota,201711,40.0,40.0,40.0,30.0,30.0,30.0,40.0,20.0,40.0,37.0,36.0,36.0
SAFL201712,23,Tampa,SAFL,Sarasota,201712,40.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,40.0,34.5,33.5,33.0
SAFL201801,23,Tampa,SAFL,Sarasota,201801,40.0,40.0,40.0,30.0,40.0,30.0,40.0,20.0,40.0,37.5,37.0,37.0
SAFL201802,23,Tampa,SAFL,Sarasota,201802,40.0,40.0,40.0,30.0,40.0,30.0,30.0,20.0,40.0,36.5,36.5,36.0
SAFL201803,23,Tampa,SAFL,Sarasota,201803,40.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,40.0,34.5,33.5,33.0
SAFL201804,23,Tampa,SAFL,Sarasota,201804,40.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,40.0,34.5,33.5,33.0
SAFL201805,23,Tampa,SAFL,Sarasota,201805,40.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,40.0,34.5,33.5,33.0
SAFL201806,23,Tampa,SAFL,Sarasota,201806,40.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,40.0,34.5,33.5,33.0
SAFL201807,23,Tampa,SAFL,Sarasota,201807,40.0,40.0,40.0,20.0,40.0,20.0,30.0,20.0,40.0,35.0,34.5,34.0
SAFL201808,23,Tampa,SAFL,Sarasota,201808,40.0,40.0,40.0,30.0,40.0,30.0,40.0,20.0,40.0,37.5,37.0,37.0
SAFL201809,23,Tampa,SAFL,Sarasota,201809,40.0,40.0,40.0,30.0,40.0,30.0,40.0,20.0,40.0,37.5,37.0,37.0
SAFL201810,23,Tampa,SAFL,Sarasota,201810,30.0,30.0,30.0,10.0,20.0,10.0,20.0,20.0,30.0,25.0,24.0,23.5
SAFL201811,23,Tampa,SAFL,Sarasota,201811,30.0,30.0,40.0,10.0,20.0,10.0,20.0,20.0,30.0,25.5,24.5,25.0
SAFL201812,23,Tampa,SAFL,Sarasota,201812,40.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,40.0,34.5,33.5,33.0
SAFL201901,23,Tampa,SAFL,Sarasota,201901,40.0,40.0,40.0,20.0,40.0,20.0,30.0,20.0,40.0,35.0,34.5,34.0
SAFL201902,23,Tampa,SAFL,Sarasota,201902,40.0,40.0,40.0,20.0,30.0,20.0,30.0,20.0,40.0,34.5,33.5,33.0
SAFL201903,23,Tampa,SAFL,Sarasota,201903,40.0,40.0,40.0,20.0,40.0,20.0,30.0,20.0,40.0,35.0,34.5,34.0
SFSC201701,23,Tampa,SFSC,South Florida Service Cetner,201701,,,,,,,,,,,,
SFSC201702,23,Tampa,SFSC,South Florida Service Cetner,201702,,,,,,,,,,,,
SFSC201703,23,Tampa,SFSC,South Florida Service Cetner,201703,,,,,,,,,,,,
SFSC201704,23,Tampa,SFSC,South Florida Service Cetner,201704,,,,,,,,,,,,
SFSC201705,23,Tampa,SFSC,South Florida Service Cetner,201705,,,,,,,,,,,,
SFSC201706,23,Tampa,SFSC,South Florida Service Cetner,201706,,,,,,,,,,,,
SFSC201707,23,Tampa,SFSC,South Florida Service Cetner,201707,,,,,,,,,,,,
SFSC201708,23,Tampa,SFSC,South Florida Service Cetner,201708,,,,,,,,,,,,
SFSC201709,23,Tampa,SFSC,South Florida Service Cetner,201709,10.0,10.0,10.0,20.0,30.0,20.0,20.0,30.0,10.0,14.5,15.5,16.0
SFSC201710,23,Tampa,SFSC,South Florida Service Cetner,201710,,10.0,10.0,30.0,40.0,30.0,30.0,30.0,,,,
SFSC201711,23,Tampa,SFSC,South Florida Service Cetner,201711,10.0,10.0,10.0,30.0,40.0,30.0,30.0,30.0,10.0,17.5,19.0,20.0
SFSC201712,23,Tampa,SFSC,South Florida Service Cetner,201712,10.0,10.0,10.0,30.0,40.0,30.0,30.0,30.0,,,,
SFSC201801,23,Tampa,SFSC,South Florida Service Cetner,201801,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,,,
SFSC201802,23,Tampa,SFSC,South Florida Service Cetner,201802,10.0,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,19.0,21.0,22.0
SFSC201803,23,Tampa,SFSC,South Florida Service Cetner,201803,10.0,10.0,10.0,30.0,40.0,30.0,30.0,30.0,10.0,17.5,19.0,20.0
SFSC201804,23,Tampa,SFSC,South Florida Service Cetner,201804,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,,,
SFSC201805,23,Tampa,SFSC,South Florida Service Cetner,201805,10.0,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,19.0,21.0,22.0
SFSC201806,23,Tampa,SFSC,South Florida Service Cetner,201806,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,,,
SFSC201807,23,Tampa,SFSC,South Florida Service Cetner,201807,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,,,
SFSC201808,23,Tampa,SFSC,South Florida Service Cetner,201808,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,,,
SFSC201809,23,Tampa,SFSC,South Florida Service Cetner,201809,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,,,
SFSC201810,23,Tampa,SFSC,South Florida Service Cetner,201810,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,10.0,,,
SFSC201811,23,Tampa,SFSC,South Florida Service Cetner,201811,,10.0,10.0,30.0,40.0,30.0,30.0,30.0,10.0,,,
SFSC201812,23,Tampa,SFSC,South Florida Service Cetner,201812,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,,,,
SFSC201901,23,Tampa,SFSC,South Florida Service Cetner,201901,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,,,,
SFSC201902,23,Tampa,SFSC,South Florida Service Cetner,201902,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,,,,
SFSC201903,23,Tampa,SFSC,South Florida Service Cetner,201903,,10.0,10.0,40.0,40.0,40.0,30.0,30.0,,,,
TAFL201701,23,Tampa,TAFL,Tampa,201701,20.0,30.0,30.0,10.0,20.0,10.0,20.0,20.0,20.0,19.5,19.0,20.5
TAFL201702,23,Tampa,TAFL,Tampa,201702,20.0,30.0,40.0,10.0,20.0,10.0,20.0,20.0,20.0,20.0,19.5,22.0
TAFL201703,23,Tampa,TAFL,Tampa,201703,20.0,30.0,40.0,10.0,20.0,10.0,20.0,20.0,30.0,23.0,22.0,23.5
TAFL201704,23,Tampa,TAFL,Tampa,201704,30.0,30.0,40.0,10.0,10.0,10.0,10.0,20.0,20.0,21.0,20.5,21.5
TAFL201705,23,Tampa,TAFL,Tampa,201705,30.0,30.0,40.0,10.0,20.0,10.0,10.0,20.0,30.0,24.5,24.0,24.0
TAFL201706,23,Tampa,TAFL,Tampa,201706,20.0,30.0,30.0,10.0,20.0,10.0,10.0,20.0,30.0,21.5,21.0,21.0
TAFL201707,23,Tampa,TAFL,Tampa,201707,20.0,30.0,40.0,10.0,10.0,10.0,20.0,20.0,20.0,19.5,18.5,21.0
TAFL201708,23,Tampa,TAFL,Tampa,201708,20.0,30.0,30.0,10.0,20.0,10.0,20.0,20.0,20.0,19.5,19.0,20.5
TAFL201709,23,Tampa,TAFL,Tampa,201709,20.0,30.0,30.0,10.0,20.0,10.0,10.0,20.0,20.0,18.5,18.5,19.5
TAFL201710,23,Tampa,TAFL,Tampa,201710,20.0,30.0,40.0,10.0,20.0,10.0,20.0,20.0,20.0,20.0,19.5,22.0
TAFL201711,23,Tampa,TAFL,Tampa,201711,20.0,30.0,40.0,10.0,10.0,10.0,10.0,20.0,20.0,18.5,18.0,20.0
TAFL201712,23,Tampa,TAFL,Tampa,201712,30.0,30.0,40.0,10.0,30.0,20.0,20.0,20.0,20.0,24.0,24.0,25.5
TAFL201801,23,Tampa,TAFL,Tampa,201801,30.0,40.0,40.0,10.0,20.0,20.0,20.0,20.0,30.0,27.0,26.0,27.0
TAFL201802,23,Tampa,TAFL,Tampa,201802,30.0,30.0,40.0,10.0,30.0,10.0,20.0,20.0,20.0,23.0,23.0,24.5
TAFL201803,23,Tampa,TAFL,Tampa,201803,30.0,30.0,40.0,10.0,20.0,10.0,10.0,20.0,20.0,21.5,21.5,22.5
TAFL201804,23,Tampa,TAFL,Tampa,201804,20.0,30.0,30.0,10.0,10.0,10.0,10.0,20.0,20.0,18.0,17.5,18.5
TAFL201805,23,Tampa,TAFL,Tampa,201805,20.0,30.0,30.0,10.0,20.0,10.0,10.0,20.0,30.0,21.5,21.0,21.0
TAFL201806,23,Tampa,TAFL,Tampa,201806,20.0,30.0,30.0,10.0,20.0,10.0,10.0,20.0,20.0,18.5,18.5,19.5
TAFL201807,23,Tampa,TAFL,Tampa,201807,30.0,30.0,40.0,10.0,20.0,10.0,10.0,20.0,30.0,24.5,24.0,24.0
TAFL201808,23,Tampa,TAFL,Tampa,201808,20.0,30.0,40.0,10.0,20.0,10.0,10.0,20.0,30.0,22.0,21.5,22.5
TAFL201809,23,Tampa,TAFL,Tampa,201809,30.0,30.0,40.0,10.0,20.0,10.0,20.0,20.0,30.0,25.5,24.5,25.0
TAFL201810,23,Tampa,TAFL,Tampa,201810,20.0,30.0,40.0,10.0,30.0,10.0,20.0,20.0,30.0,23.5,23.0,24.5
TAFL201811,23,Tampa,TAFL,Tampa,201811,30.0,30.0,40.0,10.0,20.0,10.0,20.0,20.0,30.0,25.5,24.5,25.0
TAFL201812,23,Tampa,TAFL,Tampa,201812,20.0,30.0,40.0,20.0,40.0,30.0,10.0,20.0,30.0,25.5,26.5,27.5
TAFL201901,23,Tampa,TAFL,Tampa,201901,40.0,40.0,40.0,10.0,20.0,20.0,20.0,20.0,40.0,32.5,31.0,30.0
TAFL201902,23,Tampa,TAFL,Tampa,201902,40.0,40.0,40.0,20.0,20.0,20.0,20.0,20.0,40.0,33.0,32.0,31.0
TAFL201903,23,Tampa,TAFL,Tampa,201903,40.0,40.0,40.0,20.0,20.0,20.0,30.0,20.0,40.0,34.0,32.5,32.0
TCFL201701,23,Tampa,TCFL,Tampa Counter,201701,,,,,,,,,,,,
TCFL201702,23,Tampa,TCFL,Tampa Counter,201702,,,,,,,,,,,,
TCFL201703,23,Tampa,TCFL,Tampa Counter,201703,,,,,,,,,,,,
TCFL201704,23,Tampa,TCFL,Tampa Counter,201704,,,,,,,,,,,,
TCFL201705,23,Tampa,TCFL,Tampa Counter,201705,,,,,,,,,,,,
TCFL201706,23,Tampa,TCFL,Tampa Counter,201706,,,,,,,,,,,,
TCFL201707,23,Tampa,TCFL,Tampa Counter,201707,,,,,,,,,,,,
TCFL201708,23,Tampa,TCFL,Tampa Counter,201708,,,,,,,,,,,,
TCFL201709,23,Tampa,TCFL,Tampa Counter,201709,,,,,,,,,,,,
TCFL201710,23,Tampa,TCFL,Tampa Counter,201710,,,,,,,,,,,,
TCFL201711,23,Tampa,TCFL,Tampa Counter,201711,,,,,,,,,,,,
TCFL201712,23,Tampa,TCFL,Tampa Counter,201712,,,,,,,,,,,,
TCFL201801,23,Tampa,TCFL,Tampa Counter,201801,,,,,,,,,,,,
TCFL201802,23,Tampa,TCFL,Tampa Counter,201802,,,,,,,,,,,,
TCFL201803,23,Tampa,TCFL,Tampa Counter,201803,,,,,,,,,,,,
TCFL201804,23,Tampa,TCFL,Tampa Counter,201804,,,,,,,,,,,,
TCFL201805,23,Tampa,TCFL,Tampa Counter,201805,,,,,,,,,,,,
TCFL201806,23,Tampa,TCFL,Tampa Counter,201806,,,,,,,,,,,,
TCFL201807,23,Tampa,TCFL,Tampa Counter,201807,,,,,,,,,,,,
TCFL201808,23,Tampa,TCFL,Tampa Counter,201808,,,,,,,,,,,,
TCFL201809,23,Tampa,TCFL,Tampa Counter,201809,,,,,,,,,,,,
TCFL201810,23,Tampa,TCFL,Tampa Counter,201810,,,,,,,,,,,,
TCFL201811,23,Tampa,TCFL,Tampa Counter,201811,,,,,,,,,,,,
TCFL201812,23,Tampa,TCFL,Tampa Counter,201812,,,,,,,,,,,,
TCFL201901,23,Tampa,TCFL,Tampa Counter,201901,,,,,,,,,,,,
TCFL201902,23,Tampa,TCFL,Tampa Counter,201902,,,,,,,,,,,,
TCFL201903,23,Tampa,TCFL,Tampa Counter,201903,,,,,,,,,,,,
TLFL201701,23,Tampa,TLFL,Tallahassee,201701,30.0,40.0,40.0,30.0,30.0,30.0,30.0,20.0,30.0,30.5,30.5,32.0
TLFL201702,23,Tampa,TLFL,Tallahassee,201702,30.0,40.0,40.0,30.0,20.0,30.0,30.0,20.0,30.0,30.0,29.5,31.0
TLFL201703,23,Tampa,TLFL,Tallahassee,201703,30.0,40.0,40.0,30.0,30.0,30.0,30.0,20.0,30.0,30.5,30.5,32.0
TLFL201704,23,Tampa,TLFL,Tallahassee,201704,30.0,40.0,40.0,30.0,20.0,30.0,30.0,20.0,30.0,30.0,29.5,31.0
TLFL201705,23,Tampa,TLFL,Tallahassee,201705,30.0,40.0,40.0,30.0,30.0,30.0,30.0,20.0,30.0,30.5,30.5,32.0
TLFL201706,23,Tampa,TLFL,Tallahassee,201706,30.0,40.0,40.0,30.0,30.0,30.0,30.0,20.0,30.0,30.5,30.5,32.0
TLFL201707,23,Tampa,TLFL,Tallahassee,201707,40.0,40.0,40.0,40.0,30.0,30.0,40.0,20.0,40.0,37.5,37.0,37.0
TLFL201708,23,Tampa,TLFL,Tallahassee,201708,30.0,40.0,40.0,40.0,30.0,30.0,40.0,20.0,30.0,32.0,32.0,34.0
TLFL201709,23,Tampa,TLFL,Tallahassee,201709,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201710,23,Tampa,TLFL,Tallahassee,201710,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201711,23,Tampa,TLFL,Tallahassee,201711,40.0,40.0,40.0,40.0,30.0,40.0,40.0,20.0,40.0,38.5,38.0,38.0
TLFL201712,23,Tampa,TLFL,Tallahassee,201712,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201801,23,Tampa,TLFL,Tallahassee,201801,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201802,23,Tampa,TLFL,Tallahassee,201802,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201803,23,Tampa,TLFL,Tallahassee,201803,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201804,23,Tampa,TLFL,Tallahassee,201804,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201805,23,Tampa,TLFL,Tallahassee,201805,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201806,23,Tampa,TLFL,Tallahassee,201806,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201807,23,Tampa,TLFL,Tallahassee,201807,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201808,23,Tampa,TLFL,Tallahassee,201808,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201809,23,Tampa,TLFL,Tallahassee,201809,40.0,40.0,40.0,40.0,30.0,40.0,40.0,20.0,40.0,38.5,38.0,38.0
TLFL201810,23,Tampa,TLFL,Tallahassee,201810,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201811,23,Tampa,TLFL,Tallahassee,201811,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201812,23,Tampa,TLFL,Tallahassee,201812,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201901,23,Tampa,TLFL,Tallahassee,201901,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
TLFL201902,23,Tampa,TLFL,Tallahassee,201902,40.0,40.0,40.0,40.0,30.0,40.0,40.0,20.0,30.0,35.5,35.5,36.5
TLFL201903,23,Tampa,TLFL,Tallahassee,201903,40.0,40.0,40.0,40.0,30.0,40.0,30.0,20.0,30.0,34.5,35.0,35.5
WPFL201701,23,Tampa,WPFL,West Palm Beach,201701,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
WPFL201702,23,Tampa,WPFL,West Palm Beach,201702,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,40.0,39.0,39.0,39.0
WPFL201703,23,Tampa,WPFL,West Palm Beach,201703,,,,,,,,,,,,
WPFL201704,23,Tampa,WPFL,West Palm Beach,201704,,,,,,,,,,,,
WPFL201705,23,Tampa,WPFL,West Palm Beach,201705,,,,,,,,,,,,
WPFL201706,23,Tampa,WPFL,West Palm Beach,201706,,,,,,,,,,,,
WPFL201707,23,Tampa,WPFL,West Palm Beach,201707,,,,,,,,,,,,
WPFL201708,23,Tampa,WPFL,West Palm Beach,201708,,,,,,,,,,,,
WPFL201709,23,Tampa,WPFL,West Palm Beach,201709,,,,,,,,,,,,
WPFL201710,23,Tampa,WPFL,West Palm Beach,201710,,,,,,,,,,,,
WPFL201711,23,Tampa,WPFL,West Palm Beach,201711,,,,,,,,,,,,
WPFL201712,23,Tampa,WPFL,West Palm Beach,201712,,,,,,,,,,,,
WPFL201801,23,Tampa,WPFL,West Palm Beach,201801,,,,,,,,,,,,
WPFL201802,23,Tampa,WPFL,West Palm Beach,201802,,,,,,,,,,,,
WPFL201803,23,Tampa,WPFL,West Palm Beach,201803,,,,,,,,,,,,
WPFL201804,23,Tampa,WPFL,West Palm Beach,201804,,,,,,,,,,,,
WPFL201805,23,Tampa,WPFL,West Palm Beach,201805,,,,,,,,,,,,
WPFL201806,23,Tampa,WPFL,West Palm Beach,201806,,,,,,,,,,,,
WPFL201807,23,Tampa,WPFL,West Palm Beach,201807,,,,,,,,,,,,
WPFL201808,23,Tampa,WPFL,West Palm Beach,201808,,,,,,,,,,,,
WPFL201809,23,Tampa,WPFL,West Palm Beach,201809,,,,,,,,,,,,
WPFL201810,23,Tampa,WPFL,West Palm Beach,201810,,,,,,,,,,,,
WPFL201811,23,Tampa,WPFL,West Palm Beach,201811,,,,,,,,,,,,
WPFL201812,23,Tampa,WPFL,West Palm Beach,201812,,,,,,,,,,,,
WPFL201901,23,Tampa,WPFL,West Palm Beach,201901,,,,,,,,,,,,
WPFL201902,23,Tampa,WPFL,West Palm Beach,201902,,,,,,,,,,,,
WPFL201903,23,Tampa,WPFL,West Palm Beach,201903,,,,,,,,,,,,
ZTFL201701,23,Tampa,ZTFL,Tampa Service Center,201701,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,20.0,21.5,23.0
ZTFL201702,23,Tampa,ZTFL,Tampa Service Center,201702,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,,,,
ZTFL201703,23,Tampa,ZTFL,Tampa Service Center,201703,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,,,
ZTFL201704,23,Tampa,ZTFL,Tampa Service Center,201704,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,,,
ZTFL201705,23,Tampa,ZTFL,Tampa Service Center,201705,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,20.0,21.5,23.0
ZTFL201706,23,Tampa,ZTFL,Tampa Service Center,201706,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,20.0,21.5,23.0
ZTFL201707,23,Tampa,ZTFL,Tampa Service Center,201707,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,,,,
ZTFL201708,23,Tampa,ZTFL,Tampa Service Center,201708,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,,,
ZTFL201709,23,Tampa,ZTFL,Tampa Service Center,201709,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,20.0,21.5,23.0
ZTFL201710,23,Tampa,ZTFL,Tampa Service Center,201710,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,20.0,21.5,23.0
ZTFL201711,23,Tampa,ZTFL,Tampa Service Center,201711,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,20.0,21.5,23.0
ZTFL201712,23,Tampa,ZTFL,Tampa Service Center,201712,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,,,,
ZTFL201801,23,Tampa,ZTFL,Tampa Service Center,201801,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,,,,
ZTFL201802,23,Tampa,ZTFL,Tampa Service Center,201802,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,,,
ZTFL201803,23,Tampa,ZTFL,Tampa Service Center,201803,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,20.0,21.5,23.0
ZTFL201804,23,Tampa,ZTFL,Tampa Service Center,201804,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,,,
ZTFL201805,23,Tampa,ZTFL,Tampa Service Center,201805,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,,,
ZTFL201806,23,Tampa,ZTFL,Tampa Service Center,201806,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,,,,
ZTFL201807,23,Tampa,ZTFL,Tampa Service Center,201807,,,,40.0,40.0,40.0,40.0,30.0,10.0,,,
ZTFL201808,23,Tampa,ZTFL,Tampa Service Center,201808,10.0,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,20.0,21.5,23.0
ZTFL201809,23,Tampa,ZTFL,Tampa Service Center,201809,,,,40.0,40.0,40.0,40.0,30.0,10.0,,,
ZTFL201810,23,Tampa,ZTFL,Tampa Service Center,201810,,10.0,10.0,40.0,40.0,40.0,40.0,30.0,10.0,,,
