,Sales District,Sales District Name,Sales Office,Sales Office Name,Date (YYYYMM),Number of Delivery Lines (SO),Sales $ per branch,GM $ per branch,RSO by plant,GMR,Sales Order - RSO,Equal Weights,High Sales and GM Weight,High GMR
KNTN201703,21,Atlanta,KNTN,Knoxville,201703,30.0,20.0,20.0,20.0,20.0,30.0,23.0,21.0,21.0
KNTN201704,21,Atlanta,KNTN,Knoxville,201704,30.0,20.0,20.0,30.0,20.0,30.0,24.5,21.5,21.5
KNTN201705,21,Atlanta,KNTN,Knoxville,201705,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
KNTN201706,21,Atlanta,KNTN,Knoxville,201706,30.0,30.0,30.0,30.0,20.0,30.0,28.0,26.5,26.0
KNTN201707,21,Atlanta,KNTN,Knoxville,201707,20.0,30.0,20.0,20.0,20.0,30.0,23.0,21.5,23.0
KNTN201708,21,Atlanta,KNTN,Knoxville,201708,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
KNTN201709,21,Atlanta,KNTN,Knoxville,201709,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
KNTN201710,21,Atlanta,KNTN,Knoxville,201710,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
KNTN201711,21,Atlanta,KNTN,Knoxville,201711,20.0,30.0,30.0,30.0,20.0,30.0,26.5,26.0,25.5
KNTN201712,21,Atlanta,KNTN,Knoxville,201712,20.0,30.0,20.0,30.0,20.0,30.0,24.5,22.0,23.5
KNTN201801,21,Atlanta,KNTN,Knoxville,201801,20.0,20.0,20.0,30.0,30.0,30.0,25.0,24.5,25.0
KNTN201802,21,Atlanta,KNTN,Knoxville,201802,20.0,20.0,20.0,20.0,20.0,30.0,21.5,20.5,20.5
KNTN201803,21,Atlanta,KNTN,Knoxville,201803,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
KNTN201804,21,Atlanta,KNTN,Knoxville,201804,20.0,40.0,30.0,30.0,20.0,30.0,28.0,27.0,28.0
KNTN201805,21,Atlanta,KNTN,Knoxville,201805,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
KNTN201806,21,Atlanta,KNTN,Knoxville,201806,20.0,40.0,30.0,30.0,20.0,30.0,28.0,27.0,28.0
KNTN201807,21,Atlanta,KNTN,Knoxville,201807,20.0,30.0,30.0,20.0,20.0,30.0,25.0,25.5,25.0
KNTN201808,21,Atlanta,KNTN,Knoxville,201808,20.0,30.0,30.0,30.0,20.0,30.0,26.5,26.0,25.5
KNTN201809,21,Atlanta,KNTN,Knoxville,201809,20.0,30.0,30.0,30.0,20.0,30.0,26.5,26.0,25.5
KNTN201810,21,Atlanta,KNTN,Knoxville,201810,20.0,30.0,30.0,30.0,20.0,30.0,26.5,26.0,25.5
KNTN201811,21,Atlanta,KNTN,Knoxville,201811,20.0,30.0,20.0,20.0,20.0,30.0,23.0,21.5,23.0
KNTN201812,21,Atlanta,KNTN,Knoxville,201812,20.0,30.0,30.0,30.0,20.0,20.0,25.0,25.5,25.0
KNTN201901,21,Atlanta,KNTN,Knoxville,201901,20.0,30.0,20.0,20.0,20.0,30.0,23.0,21.5,23.0
KNTN201902,21,Atlanta,KNTN,Knoxville,201902,20.0,20.0,20.0,30.0,20.0,30.0,23.0,21.0,21.0
KNTN201903,21,Atlanta,KNTN,Knoxville,201903,30.0,20.0,20.0,30.0,20.0,30.0,24.5,21.5,21.5
MNAL201701,21,Atlanta,MNAL,Montgomery,201701,20.0,10.0,10.0,20.0,30.0,20.0,18.5,18.5,19.5
MNAL201702,21,Atlanta,MNAL,Montgomery,201702,30.0,10.0,20.0,20.0,30.0,20.0,22.0,23.0,22.0
MNAL201703,21,Atlanta,MNAL,Montgomery,201703,30.0,10.0,20.0,20.0,30.0,20.0,22.0,23.0,22.0
MNAL201704,21,Atlanta,MNAL,Montgomery,201704,20.0,10.0,10.0,20.0,30.0,20.0,18.5,18.5,19.5
MNAL201705,21,Atlanta,MNAL,Montgomery,201705,20.0,10.0,20.0,20.0,30.0,20.0,20.5,22.5,21.5
MNAL201706,21,Atlanta,MNAL,Montgomery,201706,20.0,30.0,20.0,30.0,20.0,20.0,23.0,21.5,23.0
MNAL201707,21,Atlanta,MNAL,Montgomery,201707,20.0,10.0,10.0,20.0,30.0,20.0,18.5,18.5,19.5
MNAL201708,21,Atlanta,MNAL,Montgomery,201708,30.0,10.0,10.0,40.0,30.0,20.0,23.0,20.0,21.0
MNAL201709,21,Atlanta,MNAL,Montgomery,201709,20.0,10.0,20.0,20.0,30.0,20.0,20.5,22.5,21.5
MNAL201710,21,Atlanta,MNAL,Montgomery,201710,30.0,10.0,10.0,20.0,30.0,20.0,20.0,19.0,20.0
MNAL201711,21,Atlanta,MNAL,Montgomery,201711,30.0,10.0,20.0,20.0,30.0,20.0,22.0,23.0,22.0
MNAL201712,21,Atlanta,MNAL,Montgomery,201712,20.0,10.0,10.0,20.0,30.0,10.0,17.0,18.0,19.0
MNAL201801,21,Atlanta,MNAL,Montgomery,201801,30.0,10.0,20.0,30.0,30.0,20.0,23.5,23.5,22.5
MNAL201802,21,Atlanta,MNAL,Montgomery,201802,30.0,10.0,10.0,20.0,30.0,20.0,20.0,19.0,20.0
MNAL201803,21,Atlanta,MNAL,Montgomery,201803,30.0,10.0,10.0,20.0,20.0,20.0,18.0,15.5,16.0
MNAL201804,21,Atlanta,MNAL,Montgomery,201804,30.0,10.0,10.0,20.0,20.0,20.0,18.0,15.5,16.0
MNAL201805,21,Atlanta,MNAL,Montgomery,201805,30.0,10.0,10.0,20.0,30.0,20.0,20.0,19.0,20.0
MNAL201806,21,Atlanta,MNAL,Montgomery,201806,30.0,10.0,20.0,20.0,30.0,20.0,22.0,23.0,22.0
MNAL201807,21,Atlanta,MNAL,Montgomery,201807,30.0,20.0,20.0,20.0,30.0,20.0,23.5,24.0,24.5
MNAL201808,21,Atlanta,MNAL,Montgomery,201808,40.0,10.0,20.0,20.0,30.0,20.0,23.5,23.5,22.5
MNAL201809,21,Atlanta,MNAL,Montgomery,201809,30.0,10.0,10.0,20.0,30.0,20.0,20.0,19.0,20.0
MNAL201810,21,Atlanta,MNAL,Montgomery,201810,40.0,20.0,20.0,30.0,20.0,20.0,24.5,21.5,21.5
MNAL201811,21,Atlanta,MNAL,Montgomery,201811,30.0,20.0,20.0,20.0,30.0,20.0,23.5,24.0,24.5
MNAL201812,21,Atlanta,MNAL,Montgomery,201812,30.0,20.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0
MNAL201901,21,Atlanta,MNAL,Montgomery,201901,30.0,20.0,20.0,20.0,20.0,20.0,21.5,20.5,20.5
MNAL201902,21,Atlanta,MNAL,Montgomery,201902,30.0,20.0,20.0,20.0,30.0,20.0,23.5,24.0,24.5
MNAL201903,21,Atlanta,MNAL,Montgomery,201903,30.0,10.0,20.0,20.0,30.0,20.0,22.0,23.0,22.0
MOAL201701,21,Atlanta,MOAL,Mobile,201701,20.0,10.0,10.0,10.0,30.0,20.0,17.0,18.0,19.0
MOAL201702,21,Atlanta,MOAL,Mobile,201702,20.0,10.0,10.0,20.0,30.0,20.0,18.5,18.5,19.5
MOAL201703,21,Atlanta,MOAL,Mobile,201703,20.0,20.0,20.0,20.0,30.0,20.0,22.0,23.5,24.0
MOAL201704,21,Atlanta,MOAL,Mobile,201704,20.0,10.0,10.0,10.0,30.0,20.0,17.0,18.0,19.0
MOAL201705,21,Atlanta,MOAL,Mobile,201705,20.0,20.0,20.0,10.0,30.0,20.0,20.5,23.0,23.5
MOAL201706,21,Atlanta,MOAL,Mobile,201706,20.0,10.0,20.0,10.0,30.0,20.0,19.0,22.0,21.0
MOAL201707,21,Atlanta,MOAL,Mobile,201707,20.0,20.0,20.0,10.0,30.0,20.0,20.5,23.0,23.5
MOAL201708,21,Atlanta,MOAL,Mobile,201708,20.0,20.0,20.0,10.0,20.0,20.0,18.5,19.5,19.5
MOAL201709,21,Atlanta,MOAL,Mobile,201709,20.0,10.0,20.0,10.0,30.0,20.0,19.0,22.0,21.0
MOAL201710,21,Atlanta,MOAL,Mobile,201710,20.0,20.0,20.0,20.0,30.0,20.0,22.0,23.5,24.0
MOAL201711,21,Atlanta,MOAL,Mobile,201711,20.0,20.0,20.0,10.0,30.0,20.0,20.5,23.0,23.5
MOAL201712,21,Atlanta,MOAL,Mobile,201712,10.0,20.0,20.0,10.0,30.0,10.0,17.5,22.0,22.5
MOAL201801,21,Atlanta,MOAL,Mobile,201801,20.0,10.0,20.0,10.0,30.0,20.0,19.0,22.0,21.0
MOAL201802,21,Atlanta,MOAL,Mobile,201802,20.0,20.0,20.0,10.0,20.0,20.0,18.5,19.5,19.5
MOAL201803,21,Atlanta,MOAL,Mobile,201803,20.0,20.0,20.0,10.0,30.0,20.0,20.5,23.0,23.5
MOAL201804,21,Atlanta,MOAL,Mobile,201804,20.0,20.0,20.0,10.0,20.0,20.0,18.5,19.5,19.5
MOAL201805,21,Atlanta,MOAL,Mobile,201805,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
MOAL201806,21,Atlanta,MOAL,Mobile,201806,10.0,10.0,10.0,10.0,30.0,20.0,15.5,17.5,18.5
MOAL201807,21,Atlanta,MOAL,Mobile,201807,10.0,20.0,20.0,10.0,30.0,20.0,19.0,22.5,23.0
MOAL201808,21,Atlanta,MOAL,Mobile,201808,20.0,20.0,20.0,20.0,30.0,20.0,22.0,23.5,24.0
MOAL201809,21,Atlanta,MOAL,Mobile,201809,10.0,20.0,20.0,10.0,30.0,10.0,17.5,22.0,22.5
MOAL201810,21,Atlanta,MOAL,Mobile,201810,20.0,10.0,20.0,10.0,30.0,20.0,19.0,22.0,21.0
MOAL201811,21,Atlanta,MOAL,Mobile,201811,20.0,20.0,20.0,10.0,30.0,20.0,20.5,23.0,23.5
MOAL201812,21,Atlanta,MOAL,Mobile,201812,10.0,20.0,20.0,10.0,30.0,10.0,17.5,22.0,22.5
MOAL201901,21,Atlanta,MOAL,Mobile,201901,10.0,20.0,20.0,20.0,30.0,20.0,20.5,23.0,23.5
MOAL201902,21,Atlanta,MOAL,Mobile,201902,20.0,20.0,20.0,10.0,30.0,20.0,20.5,23.0,23.5
MOAL201903,21,Atlanta,MOAL,Mobile,201903,10.0,20.0,20.0,20.0,30.0,20.0,20.5,23.0,23.5
NATN201701,21,Atlanta,NATN,Nashville,201701,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201702,21,Atlanta,NATN,Nashville,201702,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201703,21,Atlanta,NATN,Nashville,201703,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201704,21,Atlanta,NATN,Nashville,201704,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201705,21,Atlanta,NATN,Nashville,201705,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201706,21,Atlanta,NATN,Nashville,201706,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201707,21,Atlanta,NATN,Nashville,201707,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201708,21,Atlanta,NATN,Nashville,201708,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201709,21,Atlanta,NATN,Nashville,201709,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201710,21,Atlanta,NATN,Nashville,201710,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201711,21,Atlanta,NATN,Nashville,201711,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201712,21,Atlanta,NATN,Nashville,201712,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201801,21,Atlanta,NATN,Nashville,201801,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201802,21,Atlanta,NATN,Nashville,201802,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201803,21,Atlanta,NATN,Nashville,201803,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201804,21,Atlanta,NATN,Nashville,201804,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201805,21,Atlanta,NATN,Nashville,201805,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201806,21,Atlanta,NATN,Nashville,201806,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201807,21,Atlanta,NATN,Nashville,201807,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201808,21,Atlanta,NATN,Nashville,201808,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201809,21,Atlanta,NATN,Nashville,201809,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201810,21,Atlanta,NATN,Nashville,201810,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201811,21,Atlanta,NATN,Nashville,201811,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201812,21,Atlanta,NATN,Nashville,201812,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201901,21,Atlanta,NATN,Nashville,201901,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201902,21,Atlanta,NATN,Nashville,201902,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NATN201903,21,Atlanta,NATN,Nashville,201903,40.0,40.0,40.0,40.0,20.0,40.0,36.0,33.0,32.0
NOGA201701,21,Atlanta,NOGA,Norcross,201701,20.0,40.0,40.0,30.0,20.0,40.0,31.5,31.5,30.5
NOGA201702,21,Atlanta,NOGA,Norcross,201702,10.0,40.0,40.0,30.0,20.0,40.0,30.0,31.0,30.0
NOGA201703,21,Atlanta,NOGA,Norcross,201703,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201704,21,Atlanta,NOGA,Norcross,201704,10.0,40.0,40.0,20.0,20.0,40.0,28.5,30.5,29.5
NOGA201705,21,Atlanta,NOGA,Norcross,201705,10.0,40.0,40.0,20.0,20.0,40.0,28.5,30.5,29.5
NOGA201706,21,Atlanta,NOGA,Norcross,201706,20.0,40.0,40.0,30.0,20.0,40.0,31.5,31.5,30.5
NOGA201707,21,Atlanta,NOGA,Norcross,201707,20.0,40.0,40.0,30.0,20.0,40.0,31.5,31.5,30.5
NOGA201708,21,Atlanta,NOGA,Norcross,201708,30.0,40.0,40.0,30.0,20.0,40.0,33.0,32.0,31.0
NOGA201709,21,Atlanta,NOGA,Norcross,201709,30.0,40.0,40.0,30.0,20.0,40.0,33.0,32.0,31.0
NOGA201710,21,Atlanta,NOGA,Norcross,201710,30.0,40.0,40.0,20.0,20.0,40.0,31.5,31.5,30.5
NOGA201711,21,Atlanta,NOGA,Norcross,201711,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201712,21,Atlanta,NOGA,Norcross,201712,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201801,21,Atlanta,NOGA,Norcross,201801,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201802,21,Atlanta,NOGA,Norcross,201802,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201803,21,Atlanta,NOGA,Norcross,201803,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201804,21,Atlanta,NOGA,Norcross,201804,30.0,40.0,40.0,20.0,20.0,40.0,31.5,31.5,30.5
NOGA201805,21,Atlanta,NOGA,Norcross,201805,20.0,40.0,40.0,20.0,30.0,40.0,32.0,34.5,34.0
NOGA201806,21,Atlanta,NOGA,Norcross,201806,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201807,21,Atlanta,NOGA,Norcross,201807,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201808,21,Atlanta,NOGA,Norcross,201808,40.0,40.0,40.0,20.0,30.0,40.0,35.0,35.5,35.0
NOGA201809,21,Atlanta,NOGA,Norcross,201809,30.0,40.0,40.0,20.0,30.0,40.0,33.5,35.0,34.5
NOGA201810,21,Atlanta,NOGA,Norcross,201810,20.0,40.0,40.0,20.0,30.0,40.0,32.0,34.5,34.0
NOGA201811,21,Atlanta,NOGA,Norcross,201811,20.0,40.0,40.0,20.0,30.0,40.0,32.0,34.5,34.0
NOGA201812,21,Atlanta,NOGA,Norcross,201812,30.0,40.0,40.0,20.0,20.0,40.0,31.5,31.5,30.5
NOGA201901,21,Atlanta,NOGA,Norcross,201901,30.0,40.0,40.0,30.0,20.0,40.0,33.0,32.0,31.0
NOGA201902,21,Atlanta,NOGA,Norcross,201902,20.0,40.0,40.0,20.0,20.0,40.0,30.0,31.0,30.0
NOGA201903,21,Atlanta,NOGA,Norcross,201903,20.0,40.0,40.0,30.0,20.0,40.0,31.5,31.5,30.5
PNFL201701,21,Atlanta,PNFL,Pensacola,201701,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
PNFL201702,21,Atlanta,PNFL,Pensacola,201702,10.0,20.0,10.0,10.0,20.0,20.0,15.0,15.0,17.0
PNFL201703,21,Atlanta,PNFL,Pensacola,201703,20.0,20.0,20.0,10.0,30.0,20.0,20.5,23.0,23.5
PNFL201704,21,Atlanta,PNFL,Pensacola,201704,10.0,20.0,20.0,10.0,20.0,20.0,17.0,19.0,19.0
PNFL201705,21,Atlanta,PNFL,Pensacola,201705,20.0,20.0,20.0,10.0,20.0,20.0,18.5,19.5,19.5
PNFL201706,21,Atlanta,PNFL,Pensacola,201706,20.0,20.0,10.0,10.0,20.0,20.0,16.5,15.5,17.5
PNFL201707,21,Atlanta,PNFL,Pensacola,201707,10.0,20.0,20.0,10.0,30.0,20.0,19.0,22.5,23.0
PNFL201708,21,Atlanta,PNFL,Pensacola,201708,10.0,10.0,10.0,10.0,30.0,20.0,15.5,17.5,18.5
PNFL201709,21,Atlanta,PNFL,Pensacola,201709,10.0,20.0,20.0,10.0,20.0,20.0,17.0,19.0,19.0
PNFL201710,21,Atlanta,PNFL,Pensacola,201710,10.0,20.0,20.0,20.0,20.0,20.0,18.5,19.5,19.5
PNFL201711,21,Atlanta,PNFL,Pensacola,201711,10.0,10.0,10.0,10.0,20.0,20.0,13.5,14.0,14.5
PNFL201712,21,Atlanta,PNFL,Pensacola,201712,10.0,10.0,10.0,10.0,20.0,10.0,12.0,13.5,14.0
PNFL201801,21,Atlanta,PNFL,Pensacola,201801,10.0,20.0,20.0,10.0,20.0,20.0,17.0,19.0,19.0
PNFL201802,21,Atlanta,PNFL,Pensacola,201802,10.0,10.0,20.0,20.0,30.0,20.0,19.0,22.0,21.0
PNFL201803,21,Atlanta,PNFL,Pensacola,201803,10.0,20.0,20.0,10.0,30.0,20.0,19.0,22.5,23.0
PNFL201804,21,Atlanta,PNFL,Pensacola,201804,10.0,20.0,20.0,20.0,20.0,20.0,18.5,19.5,19.5
PNFL201805,21,Atlanta,PNFL,Pensacola,201805,20.0,20.0,20.0,10.0,20.0,20.0,18.5,19.5,19.5
PNFL201806,21,Atlanta,PNFL,Pensacola,201806,20.0,20.0,20.0,10.0,30.0,20.0,20.5,23.0,23.5
PNFL201807,21,Atlanta,PNFL,Pensacola,201807,10.0,10.0,10.0,20.0,20.0,20.0,15.0,14.5,15.0
PNFL201808,21,Atlanta,PNFL,Pensacola,201808,10.0,20.0,20.0,20.0,30.0,20.0,20.5,23.0,23.5
PNFL201809,21,Atlanta,PNFL,Pensacola,201809,10.0,20.0,20.0,10.0,20.0,20.0,17.0,19.0,19.0
PNFL201810,21,Atlanta,PNFL,Pensacola,201810,10.0,20.0,20.0,10.0,20.0,20.0,17.0,19.0,19.0
PNFL201811,21,Atlanta,PNFL,Pensacola,201811,10.0,30.0,30.0,10.0,30.0,20.0,22.5,27.5,27.5
PNFL201812,21,Atlanta,PNFL,Pensacola,201812,10.0,20.0,20.0,10.0,30.0,10.0,17.5,22.0,22.5
PNFL201901,21,Atlanta,PNFL,Pensacola,201901,20.0,30.0,20.0,20.0,20.0,20.0,21.5,21.0,22.5
PNFL201902,21,Atlanta,PNFL,Pensacola,201902,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
PNFL201903,21,Atlanta,PNFL,Pensacola,201903,20.0,30.0,20.0,10.0,20.0,20.0,20.0,20.5,22.0
SAGA201701,21,Atlanta,SAGA,Savannah,201701,30.0,40.0,40.0,30.0,30.0,30.0,33.5,35.0,34.5
SAGA201702,21,Atlanta,SAGA,Savannah,201702,30.0,30.0,40.0,30.0,30.0,30.0,32.0,34.0,32.0
SAGA201703,21,Atlanta,SAGA,Savannah,201703,30.0,30.0,40.0,30.0,30.0,30.0,32.0,34.0,32.0
SAGA201704,21,Atlanta,SAGA,Savannah,201704,30.0,30.0,30.0,20.0,20.0,30.0,26.5,26.0,25.5
SAGA201705,21,Atlanta,SAGA,Savannah,201705,30.0,40.0,30.0,20.0,20.0,30.0,28.0,27.0,28.0
SAGA201706,21,Atlanta,SAGA,Savannah,201706,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
SAGA201707,21,Atlanta,SAGA,Savannah,201707,20.0,30.0,30.0,20.0,20.0,30.0,25.0,25.5,25.0
SAGA201708,21,Atlanta,SAGA,Savannah,201708,30.0,30.0,30.0,20.0,20.0,30.0,26.5,26.0,25.5
SAGA201709,21,Atlanta,SAGA,Savannah,201709,20.0,30.0,30.0,20.0,30.0,30.0,27.0,29.0,29.0
SAGA201710,21,Atlanta,SAGA,Savannah,201710,30.0,30.0,40.0,30.0,30.0,30.0,32.0,34.0,32.0
SAGA201711,21,Atlanta,SAGA,Savannah,201711,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
SAGA201712,21,Atlanta,SAGA,Savannah,201712,30.0,40.0,30.0,20.0,20.0,30.0,28.0,27.0,28.0
SAGA201801,21,Atlanta,SAGA,Savannah,201801,20.0,40.0,30.0,20.0,20.0,30.0,26.5,26.5,27.5
SAGA201802,21,Atlanta,SAGA,Savannah,201802,20.0,30.0,30.0,20.0,20.0,30.0,25.0,25.5,25.0
SAGA201803,21,Atlanta,SAGA,Savannah,201803,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
SAGA201804,21,Atlanta,SAGA,Savannah,201804,30.0,40.0,40.0,30.0,20.0,30.0,31.5,31.5,30.5
SAGA201805,21,Atlanta,SAGA,Savannah,201805,30.0,40.0,30.0,20.0,20.0,30.0,28.0,27.0,28.0
SAGA201806,21,Atlanta,SAGA,Savannah,201806,30.0,30.0,30.0,30.0,20.0,30.0,28.0,26.5,26.0
SAGA201807,21,Atlanta,SAGA,Savannah,201807,30.0,30.0,30.0,20.0,30.0,30.0,28.5,29.5,29.5
SAGA201808,21,Atlanta,SAGA,Savannah,201808,30.0,40.0,30.0,20.0,20.0,30.0,28.0,27.0,28.0
SAGA201809,21,Atlanta,SAGA,Savannah,201809,30.0,40.0,30.0,30.0,20.0,30.0,29.5,27.5,28.5
SAGA201810,21,Atlanta,SAGA,Savannah,201810,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
SAGA201811,21,Atlanta,SAGA,Savannah,201811,30.0,30.0,30.0,20.0,20.0,30.0,26.5,26.0,25.5
SAGA201812,21,Atlanta,SAGA,Savannah,201812,20.0,30.0,30.0,20.0,20.0,30.0,25.0,25.5,25.0
SAGA201901,21,Atlanta,SAGA,Savannah,201901,30.0,40.0,40.0,30.0,20.0,40.0,33.0,32.0,31.0
SAGA201902,21,Atlanta,SAGA,Savannah,201902,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
SAGA201903,21,Atlanta,SAGA,Savannah,201903,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
SPSC201701,21,Atlanta,SPSC,Spartanburg,201701,20.0,10.0,10.0,10.0,30.0,20.0,17.0,18.0,19.0
SPSC201702,21,Atlanta,SPSC,Spartanburg,201702,10.0,10.0,20.0,20.0,30.0,20.0,19.0,22.0,21.0
SPSC201703,21,Atlanta,SPSC,Spartanburg,201703,20.0,10.0,20.0,20.0,30.0,20.0,20.5,22.5,21.5
SPSC201704,21,Atlanta,SPSC,Spartanburg,201704,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201705,21,Atlanta,SPSC,Spartanburg,201705,10.0,10.0,10.0,20.0,30.0,20.0,17.0,18.0,19.0
SPSC201706,21,Atlanta,SPSC,Spartanburg,201706,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201707,21,Atlanta,SPSC,Spartanburg,201707,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201708,21,Atlanta,SPSC,Spartanburg,201708,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201709,21,Atlanta,SPSC,Spartanburg,201709,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201710,21,Atlanta,SPSC,Spartanburg,201710,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201711,21,Atlanta,SPSC,Spartanburg,201711,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201712,21,Atlanta,SPSC,Spartanburg,201712,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201801,21,Atlanta,SPSC,Spartanburg,201801,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201802,21,Atlanta,SPSC,Spartanburg,201802,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201803,21,Atlanta,SPSC,Spartanburg,201803,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201804,21,Atlanta,SPSC,Spartanburg,201804,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201805,21,Atlanta,SPSC,Spartanburg,201805,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201806,21,Atlanta,SPSC,Spartanburg,201806,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201807,21,Atlanta,SPSC,Spartanburg,201807,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201808,21,Atlanta,SPSC,Spartanburg,201808,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201809,21,Atlanta,SPSC,Spartanburg,201809,10.0,10.0,10.0,20.0,30.0,10.0,15.5,17.5,18.5
SPSC201810,21,Atlanta,SPSC,Spartanburg,201810,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201811,21,Atlanta,SPSC,Spartanburg,201811,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201812,21,Atlanta,SPSC,Spartanburg,201812,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201901,21,Atlanta,SPSC,Spartanburg,201901,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201902,21,Atlanta,SPSC,Spartanburg,201902,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
SPSC201903,21,Atlanta,SPSC,Spartanburg,201903,10.0,10.0,10.0,10.0,30.0,10.0,14.0,17.0,18.0
ZAGA201701,21,Atlanta,ZAGA,Austell Zone,201701,40.0,10.0,,40.0,,,,,
ZAGA201702,21,Atlanta,ZAGA,Austell Zone,201702,40.0,,,40.0,40.0,,,,
